[2025-08-07 02:32:34,690 - network_log - INFO]	REQ: GET https://books.toscrape.com/catalogue/category/books/travel_2/index.html
[2025-08-07 02:32:34,703 - network_log - INFO]	RES: 200 https://books.toscrape.com/catalogue/category/books/travel_2/index.html
[2025-08-07 02:32:34,804 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/57/77/57770cac1628f4407636635f4b85e88c.jpg
[2025-08-07 02:32:34,809 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/9a/7e/9a7e63f12829df4b43b31d110bf3dc2e.jpg
[2025-08-07 02:32:34,818 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/d5/bf/d5bf0090470b0b8ea46d9c166f7895aa.jpg
[2025-08-07 02:32:34,825 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/98/c2/98c2e95c5fd1a4e7cd5f2b63c52826cb.jpg
[2025-08-07 02:32:34,831 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/4e/15/4e15150388702ebca2c5a523ac270539.jpg
[2025-08-07 02:32:34,833 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/76/de/76de41867f323d7f1f4fbe2fdfc1b2ba.jpg
[2025-08-07 02:32:34,842 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/db/46/db46159b05faa5d95262112bf9c29ddd.jpg
[2025-08-07 02:32:34,846 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/e0/4f/e04f8eda2a2fa947aec17640202d9ab0.jpg
[2025-08-07 02:32:34,852 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/06/81/0681530a7bc301caf5c3257e1b0f0750.jpg
[2025-08-07 02:32:34,862 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/d7/0f/d70f7edd92705c45a82118c3ff6c299d.jpg
[2025-08-07 02:32:34,877 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:34,881 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:34,889 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:34,899 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:34,901 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
